city,date,AQI,CO,NO2,O3,PM10,PM2.5,SO2
西安,2022-01-01,113.45833333333331,0.75,42.29166666666666,37.875,90.5,85.70833333333333,9.583333333333334
西安,2022-01-02,151.33333333333334,1.0,40.833333333333336,39.91666666666666,134.0,115.0,13.291666666666666
西安,2022-01-03,166.95833333333334,1.0,49.29166666666666,34.416666666666664,138.29166666666666,126.875,12.375
西安,2022-01-04,230.625,1.4583333333333333,56.75,13.791666666666666,196.33333333333331,180.625,13.541666666666666
西安,2022-01-05,252.58333333333331,1.5,43.583333333333336,23.541666666666668,211.5,202.58333333333331,11.291666666666666
西安,2022-01-06,224.75,1.0,38.708333333333336,21.166666666666668,183.58333333333331,178.375,9.25
西安,2022-01-07,121.79166666666669,1.0,32.291666666666664,13.916666666666666,92.79166666666669,92.33333333333331,8.625
西安,2022-01-08,140.75,1.0,25.666666666666668,20.791666666666668,105.5,107.08333333333331,7.541666666666667
西安,2022-01-09,143.29166666666666,1.0,34.625,21.5,110.29166666666669,108.625,7.208333333333333
西安,2022-01-10,151.20833333333334,0.5416666666666666,26.875,55.583333333333336,123.70833333333331,115.0,8.416666666666666
西安,2022-01-11,91.75,0.2083333333333333,37.375,43.125,78.08333333333333,68.25,8.958333333333334
西安,2022-01-12,80.45833333333333,0.25,21.875,56.333333333333336,72.58333333333333,48.458333333333336,8.166666666666666
西安,2022-01-13,56.54166666666666,0.0,20.791666666666668,49.583333333333336,62.333333333333336,22.83333333333333,9.458333333333334
西安,2022-01-14,85.45833333333333,0.25,35.0,37.708333333333336,84.54166666666667,63.25,13.625
西安,2022-01-15,111.08333333333331,0.7083333333333334,47.04166666666666,34.416666666666664,93.125,83.79166666666667,10.333333333333334
西安,2022-01-16,141.375,0.9166666666666666,52.333333333333336,35.958333333333336,121.04166666666669,107.75,11.708333333333334
西安,2022-01-17,176.375,1.0,53.125,34.666666666666664,145.70833333333334,133.5,11.666666666666666
西安,2022-01-18,178.41666666666666,1.0,49.5,40.458333333333336,149.58333333333334,135.33333333333334,12.25
西安,2022-01-19,221.54166666666663,1.0,51.25,39.833333333333336,184.5,172.29166666666666,13.416666666666666
西安,2022-01-20,212.79166666666663,1.0,27.75,41.75,194.04166666666663,166.45833333333334,7.583333333333333
西安,2022-01-21,97.25,0.75,26.125,21.0,72.66666666666667,72.75,6.5
西安,2022-01-22,138.75,0.2083333333333333,27.875,19.75,91.08333333333331,105.83333333333331,6.916666666666667
西安,2022-01-23,171.83333333333334,1.0,34.375,13.166666666666666,109.08333333333331,130.29166666666666,6.375
西安,2022-01-24,178.54166666666666,1.0,34.416666666666664,19.75,117.125,134.95833333333334,6.458333333333333
西安,2022-01-25,177.54166666666666,1.0,33.875,21.95833333333333,121.25,134.45833333333334,6.75
西安,2022-01-26,180.41666666666663,1.0,28.70833333333333,27.875,130.75,136.5,6.791666666666667
西安,2022-01-27,123.04166666666669,1.0,23.0,51.375,81.75,93.33333333333331,6.125
西安,2022-01-28,118.25,1.0,30.125,40.208333333333336,74.91666666666667,89.5,6.291666666666667
西安,2022-01-29,109.58333333333331,1.0,28.125,45.75,76.0,82.54166666666667,6.291666666666667
西安,2022-01-30,114.625,0.4583333333333333,22.20833333333333,57.41666666666666,89.125,86.625,7.083333333333333
西安,2022-01-31,80.45833333333333,0.0,16.583333333333332,63.458333333333336,102.16666666666669,33.666666666666664,8.166666666666666
西安,2022-02-01,115.125,0.0,18.5,55.083333333333336,149.0,84.95833333333333,16.208333333333332
西安,2022-02-02,85.58333333333333,0.0,18.875,67.66666666666667,99.0,61.958333333333336,10.833333333333334
西安,2022-02-03,120.125,0.6666666666666666,24.125,60.083333333333336,119.125,91.0,11.541666666666666
西安,2022-02-04,96.75,0.1666666666666666,21.875,66.79166666666667,94.04166666666669,72.25,11.041666666666666
西安,2022-02-05,51.958333333333336,0.0,18.58333333333333,61.125,51.41666666666666,33.708333333333336,12.791666666666666
西安,2022-02-06,96.25,0.0416666666666666,19.58333333333333,49.75,71.91666666666667,71.91666666666667,8.708333333333334
西安,2022-02-07,109.125,0.5833333333333334,24.5,38.583333333333336,77.58333333333333,82.16666666666667,6.708333333333333
西安,2022-02-08,109.58333333333331,0.25,29.75,43.625,79.20833333333333,82.54166666666667,6.958333333333333
西安,2022-02-09,107.625,0.2916666666666667,45.5,41.458333333333336,84.54166666666667,80.95833333333333,6.833333333333333
西安,2022-02-10,134.95833333333334,0.75,52.16666666666666,40.79166666666666,112.5,102.70833333333331,8.833333333333334
西安,2022-02-11,167.0,0.7916666666666666,54.04166666666666,53.79166666666666,135.91666666666666,126.875,9.708333333333334
西安,2022-02-12,167.45833333333334,0.875,53.625,44.708333333333336,144.75,127.20833333333331,10.5
西安,2022-02-13,173.83333333333334,0.875,55.54166666666666,38.333333333333336,152.91666666666666,132.0,8.583333333333334
西安,2022-02-14,141.08333333333334,0.9166666666666666,49.29166666666666,37.16666666666666,143.79166666666666,106.91666666666669,10.333333333333334
西安,2022-02-15,179.08333333333334,1.0,48.25,33.041666666666664,167.29166666666666,135.54166666666666,8.166666666666666
西安,2022-02-16,147.58333333333334,0.7083333333333334,35.875,18.95833333333333,139.125,112.70833333333331,7.375
西安,2022-02-17,105.91666666666669,0.25,28.45833333333333,28.666666666666668,108.41666666666669,79.625,6.083333333333333
西安,2022-02-18,121.95833333333331,0.4583333333333333,31.791666666666668,31.375,93.25,92.5,6.0
西安,2022-02-19,43.56521739130435,0.0,19.608695652173918,57.73913043478261,43.869565217391305,22.17391304347826,6.130434782608695
西安,2022-02-20,58.43478260869565,0.0,47.08695652173913,32.47826086956522,66.47826086956522,28.0,7.130434782608695
