city,date,AQI,CO,NO2,O3,PM10,PM2.5,SO2
南京,2022-01-01,61.79166666666666,0.2083333333333333,54.04166666666666,26.041666666666668,72.66666666666667,37.29166666666666,5.541666666666667
南京,2022-01-02,110.75,0.75,69.16666666666667,34.458333333333336,128.75,83.45833333333333,8.083333333333334
南京,2022-01-03,132.66666666666666,1.0,81.16666666666667,37.708333333333336,149.5,101.04166666666669,7.375
南京,2022-01-04,132.83333333333334,0.625,76.75,43.0,146.16666666666666,100.20833333333331,6.041666666666667
南京,2022-01-05,30.375,0.0,26.70833333333333,53.29166666666666,26.416666666666668,19.125,3.5416666666666665
南京,2022-01-06,36.833333333333336,0.0,34.166666666666664,43.333333333333336,37.583333333333336,22.375,4.25
南京,2022-01-07,83.83333333333333,0.125,52.625,38.79166666666666,90.58333333333331,61.25,5.166666666666667
南京,2022-01-08,64.58333333333333,0.0,57.5,29.25,70.91666666666667,46.16666666666666,5.041666666666667
南京,2022-01-09,102.29166666666669,0.0,62.375,29.70833333333333,106.0,76.70833333333333,5.5
南京,2022-01-10,126.0,0.3333333333333333,57.41666666666666,26.291666666666668,123.5,95.66666666666669,4.5
南京,2022-01-11,107.83333333333331,0.4166666666666667,42.958333333333336,43.16666666666666,98.75,81.04166666666667,4.541666666666667
南京,2022-01-12,74.58333333333333,0.2916666666666667,65.0,29.83333333333333,81.0,53.125,5.333333333333333
南京,2022-01-13,80.33333333333333,0.25,36.208333333333336,43.0,78.45833333333333,56.29166666666666,4.541666666666667
南京,2022-01-14,61.41666666666666,0.0833333333333333,55.91666666666666,22.20833333333333,65.29166666666667,40.875,5.416666666666667
南京,2022-01-15,97.125,0.375,57.458333333333336,31.25,99.33333333333331,72.58333333333333,5.416666666666667
南京,2022-01-16,134.0,0.25,53.958333333333336,42.375,139.79166666666666,102.08333333333331,5.458333333333333
南京,2022-01-17,110.83333333333331,0.0,52.958333333333336,42.333333333333336,124.29166666666669,83.5,5.083333333333333
南京,2022-01-18,62.958333333333336,0.0,40.625,53.208333333333336,72.33333333333333,42.04166666666666,4.416666666666667
南京,2022-01-19,115.83333333333331,0.3333333333333333,60.208333333333336,40.5,126.79166666666669,87.58333333333333,5.916666666666667
南京,2022-01-20,73.375,0.0,29.875,60.0,80.20833333333333,53.0,3.9166666666666665
南京,2022-01-21,41.66666666666666,0.0,30.45833333333333,47.25,41.66666666666666,21.625,4.0
南京,2022-01-22,43.41666666666666,0.0,39.54166666666666,27.375,40.79166666666666,29.625,4.041666666666667
南京,2022-01-23,21.45833333333333,0.0,18.375,62.79166666666666,12.083333333333334,9.166666666666666,3.333333333333333
南京,2022-01-24,83.25,0.0,25.625,51.583333333333336,72.5,61.625,3.083333333333333
南京,2022-01-25,118.33333333333331,0.25,37.91666666666666,28.20833333333333,104.20833333333331,89.58333333333333,3.125
南京,2022-01-26,73.25,0.0833333333333333,32.625,48.875,66.95833333333333,53.625,3.5416666666666665
南京,2022-01-27,63.333333333333336,0.1666666666666666,21.041666666666668,64.08333333333333,53.5,45.833333333333336,3.208333333333333
南京,2022-01-28,42.5,0.0,18.83333333333333,62.04166666666666,41.25,28.5,3.375
南京,2022-01-29,38.625,0.0,18.5,63.625,36.54166666666666,26.70833333333333,3.8333333333333335
南京,2022-01-30,68.875,0.0,24.45833333333333,67.625,61.25,50.458333333333336,4.208333333333333
南京,2022-01-31,105.83333333333331,0.0,27.375,65.41666666666667,93.25,79.45833333333333,4.708333333333333
南京,2022-02-01,97.25,0.0416666666666666,19.416666666666668,70.58333333333333,108.25,70.375,5.416666666666667
南京,2022-02-02,41.75,0.0,14.083333333333334,72.20833333333333,41.375,26.791666666666668,4.166666666666667
南京,2022-02-03,39.16666666666666,0.0,15.791666666666666,72.5,33.833333333333336,27.375,3.9583333333333335
南京,2022-02-04,51.333333333333336,0.0,27.375,61.125,45.583333333333336,36.458333333333336,4.25
南京,2022-02-05,48.66666666666666,0.0,21.041666666666668,68.75,46.5,32.25,4.625
南京,2022-02-06,35.958333333333336,0.0,21.75,65.33333333333333,35.916666666666664,22.70833333333333,5.666666666666667
南京,2022-02-07,26.791666666666668,0.0,17.75,68.08333333333333,21.041666666666668,14.875,3.7916666666666665
南京,2022-02-08,28.33333333333333,0.0,25.75,53.333333333333336,24.041666666666668,19.75,3.625
南京,2022-02-09,39.833333333333336,0.0,30.041666666666668,51.41666666666666,34.958333333333336,27.75,4.25
南京,2022-02-10,45.958333333333336,0.0,32.291666666666664,44.375,39.958333333333336,32.291666666666664,3.5416666666666665
南京,2022-02-11,57.41666666666666,0.0833333333333333,32.625,59.25,51.625,40.958333333333336,4.5
南京,2022-02-12,60.04166666666666,0.0,37.958333333333336,71.0,54.91666666666666,43.16666666666666,4.25
南京,2022-02-13,85.29166666666667,0.0416666666666666,42.91666666666666,62.833333333333336,84.45833333333333,63.083333333333336,4.208333333333333
南京,2022-02-14,76.58333333333333,0.125,49.208333333333336,44.458333333333336,78.125,56.125,4.541666666666667
南京,2022-02-15,88.0,0.0,34.458333333333336,39.583333333333336,92.5,65.33333333333333,4.083333333333333
南京,2022-02-16,73.75,0.0,34.791666666666664,44.29166666666666,77.04166666666667,53.875,4.541666666666667
南京,2022-02-17,40.79166666666666,0.0,20.041666666666668,67.29166666666667,40.75,24.666666666666668,4.083333333333333
南京,2022-02-18,34.0,0.0,24.33333333333333,53.04166666666666,32.666666666666664,21.83333333333333,4.083333333333333
南京,2022-02-19,49.82608695652174,0.0,20.217391304347824,64.43478260869566,47.73913043478261,35.608695652173914,4.521739130434782
南京,2022-02-20,39.869565217391305,0.0,27.217391304347824,58.69565217391305,39.95652173913044,21.043478260869566,5.217391304347826
南京,2022-02-21,49.78260869565217,0.0,46.0,46.82608695652174,51.43478260869565,28.43478260869565,5.173913043478261
南京,2022-02-22,70.95652173913044,0.0869565217391304,56.0,45.91304347826087,82.08695652173913,49.869565217391305,7.086956521739131
南京,2022-02-23,55.66666666666666,0.0,28.666666666666668,70.04166666666667,58.875,37.91666666666666,4.833333333333333
南京,2022-02-24,61.833333333333336,0.0,37.25,68.04166666666667,68.16666666666667,43.833333333333336,5.041666666666667
南京,2022-02-25,59.75,0.0,48.66666666666666,64.20833333333333,64.66666666666667,41.5,5.625
南京,2022-02-26,66.5,0.0,51.708333333333336,72.41666666666667,75.58333333333333,46.0,6.333333333333333
南京,2022-02-27,74.75,0.0,32.125,98.08333333333331,98.16666666666669,45.708333333333336,5.75
南京,2022-02-28,73.17391304347827,0.0869565217391304,38.95652173913044,96.78260869565216,94.04347826086956,52.04347826086956,6.652173913043479
南京,2022-03-01,96.79166666666669,0.4166666666666667,34.75,90.16666666666669,113.04166666666669,72.04166666666667,6.291666666666667
南京,2022-03-02,114.08333333333331,0.2083333333333333,41.708333333333336,70.125,141.95833333333334,81.0,5.458333333333333
南京,2022-03-03,103.29166666666669,0.125,56.875,80.79166666666667,156.29166666666666,61.583333333333336,5.291666666666667
南京,2022-03-04,79.20833333333333,0.0833333333333333,41.54166666666666,97.5,105.16666666666669,45.875,5.0
南京,2022-03-05,110.45833333333331,0.0,34.75,65.625,170.16666666666666,25.20833333333333,5.083333333333333
南京,2022-03-06,59.625,0.0,27.5,71.875,68.70833333333333,16.0,5.958333333333333
南京,2022-03-07,52.29166666666666,0.0,33.125,64.54166666666667,54.5,21.541666666666668,5.458333333333333
南京,2022-03-08,62.41666666666666,0.0833333333333333,45.083333333333336,63.5,74.83333333333333,22.416666666666668,6.708333333333333
南京,2022-03-09,71.75,0.0,36.958333333333336,102.66666666666669,93.04166666666669,35.25,5.791666666666667
南京,2022-03-10,66.83333333333333,0.0416666666666666,42.333333333333336,85.125,83.125,35.916666666666664,7.166666666666667
南京,2022-03-11,76.20833333333333,0.0,53.208333333333336,93.70833333333331,93.08333333333331,43.708333333333336,8.041666666666666
南京,2022-03-12,80.70833333333333,0.1666666666666666,41.833333333333336,92.625,98.83333333333331,52.875,6.458333333333333
南京,2022-03-13,89.08333333333333,0.0416666666666666,40.75,86.75,106.08333333333331,64.375,6.666666666666667
南京,2022-03-14,114.95833333333331,0.4166666666666667,31.70833333333333,54.333333333333336,148.625,69.75,4.708333333333333
南京,2022-03-15,62.083333333333336,0.0416666666666666,28.541666666666668,99.0,73.66666666666667,28.75,5.833333333333333
南京,2022-03-16,77.82608695652173,0.0434782608695652,35.69565217391305,114.34782608695652,101.52173913043478,48.869565217391305,6.043478260869565
南京,2022-03-17,29.416666666666668,0.0,11.166666666666666,75.0,21.541666666666668,14.0,3.875
南京,2022-03-18,43.91666666666666,0.0833333333333333,23.5,45.91666666666666,44.66666666666666,28.33333333333333,4.666666666666667
南京,2022-03-19,67.20833333333333,0.0,25.416666666666668,43.125,71.08333333333333,48.66666666666666,4.708333333333333
南京,2022-03-20,37.04166666666666,0.0,20.70833333333333,51.91666666666666,33.458333333333336,26.291666666666668,4.166666666666667
南京,2022-03-21,21.95833333333333,0.0,16.791666666666668,69.41666666666667,14.208333333333334,11.75,4.083333333333333
南京,2022-03-22,30.5,0.0,19.166666666666668,75.70833333333333,26.95833333333333,15.291666666666666,5.291666666666667
南京,2022-03-23,41.75,0.0,20.45833333333333,85.54166666666667,41.79166666666666,26.0,5.208333333333333
南京,2022-03-24,45.375,0.0,24.291666666666668,85.91666666666667,43.79166666666666,28.08333333333333,5.083333333333333
南京,2022-03-25,23.291666666666668,0.0,20.20833333333333,54.958333333333336,21.83333333333333,14.5,4.0
南京,2022-03-26,54.708333333333336,0.0833333333333333,19.666666666666668,78.08333333333333,55.0,32.375,4.958333333333333
南京,2022-03-27,69.375,0.0,34.208333333333336,69.04166666666667,88.29166666666667,30.916666666666668,5.375
南京,2022-03-28,53.91666666666666,0.0,18.916666666666668,92.83333333333331,58.79166666666666,24.791666666666668,4.833333333333333
南京,2022-03-29,50.125,0.0,22.166666666666668,102.20833333333331,52.375,26.95833333333333,5.0
南京,2022-03-30,62.458333333333336,0.0,31.416666666666668,100.375,72.91666666666667,41.583333333333336,6.375
南京,2022-03-31,51.66666666666666,0.0,20.45833333333333,78.0,52.54166666666666,35.083333333333336,4.166666666666667
南京,2022-04-01,38.75,0.0,23.166666666666668,83.625,38.41666666666666,17.333333333333332,4.916666666666667
南京,2022-04-02,46.375,0.0,35.125,81.875,46.458333333333336,24.45833333333333,4.791666666666667
南京,2022-04-03,50.29166666666666,0.0,26.375,103.16666666666669,51.208333333333336,28.75,5.333333333333333
南京,2022-04-04,48.5,0.0,23.375,111.5,48.375,26.416666666666668,4.875
南京,2022-04-05,55.958333333333336,0.0416666666666666,34.958333333333336,100.33333333333331,62.833333333333336,32.083333333333336,8.416666666666666
南京,2022-04-06,55.583333333333336,0.0,39.04166666666666,85.79166666666667,60.41666666666666,29.875,7.458333333333333
南京,2022-04-07,62.91666666666666,0.0,47.625,90.75,69.70833333333333,29.625,8.458333333333334
南京,2022-04-08,71.83333333333333,0.0,39.625,112.5,90.20833333333331,34.833333333333336,7.041666666666667
南京,2022-04-09,66.83333333333333,0.0,27.541666666666668,132.25,79.5,29.75,7.375
南京,2022-04-10,64.43478260869566,0.0,27.130434782608692,124.08695652173913,73.8695652173913,28.73913043478261,7.695652173913044
南京,2022-04-11,72.95833333333333,0.0,32.208333333333336,120.54166666666669,81.5,35.916666666666664,9.041666666666666
南京,2022-04-12,73.25,0.0833333333333333,29.0,116.58333333333331,84.95833333333333,39.5,7.916666666666667
南京,2022-04-13,30.83333333333333,0.0,12.0,64.875,30.291666666666668,14.083333333333334,3.9583333333333335
南京,2022-04-14,29.916666666666668,0.0,12.25,79.08333333333333,29.875,12.416666666666666,4.0
南京,2022-04-15,33.416666666666664,0.0,17.125,91.95833333333331,33.25,13.958333333333334,4.666666666666667
南京,2022-04-16,55.208333333333336,0.0,20.95833333333333,113.04166666666669,59.875,30.70833333333333,5.0
南京,2022-04-17,55.91666666666666,0.0,25.791666666666668,114.29166666666669,57.083333333333336,31.166666666666668,5.625
南京,2022-04-18,55.875,0.0,26.75,119.70833333333331,59.458333333333336,32.416666666666664,5.041666666666667
南京,2022-04-19,62.54166666666666,0.0,28.041666666666668,110.29166666666669,72.45833333333333,37.79166666666666,5.416666666666667
南京,2022-04-20,65.79166666666667,0.125,42.75,91.16666666666669,80.33333333333333,39.16666666666666,6.958333333333333
南京,2022-04-21,54.375,0.0,24.70833333333333,103.625,58.375,26.125,7.333333333333333
南京,2022-04-22,52.16666666666666,0.0,29.166666666666668,90.75,52.875,22.916666666666668,6.5
南京,2022-04-23,65.375,0.125,20.875,116.79166666666669,68.375,41.79166666666666,5.375
南京,2022-04-24,39.625,0.0,14.291666666666666,102.33333333333331,35.875,20.0,4.666666666666667
南京,2022-04-25,21.666666666666668,0.0,18.375,52.958333333333336,20.416666666666668,12.291666666666666,4.041666666666667
南京,2022-04-26,28.375,0.0,14.25,69.58333333333333,25.916666666666668,14.25,3.875
南京,2022-04-27,53.708333333333336,0.0,20.25,78.25,62.708333333333336,19.416666666666668,4.625
南京,2022-04-28,63.29166666666666,0.0,15.5,83.75,78.41666666666667,16.625,4.625
南京,2022-04-29,32.708333333333336,0.0,11.875,99.45833333333331,25.916666666666668,13.541666666666666,3.8333333333333335
南京,2022-04-30,46.79166666666666,0.0,19.75,85.625,47.375,30.0,4.333333333333333
南京,2022-05-01,61.16666666666666,0.0,17.416666666666668,97.04166666666669,60.958333333333336,42.41666666666666,4.458333333333333
南京,2022-05-02,56.958333333333336,0.1666666666666666,24.83333333333333,95.29166666666669,59.875,33.833333333333336,7.166666666666667
南京,2022-05-03,53.36363636363637,0.1363636363636363,36.0,95.3181818181818,55.5,23.818181818181817,8.0
南京,2022-05-04,56.333333333333336,0.0,23.83333333333333,130.0,52.958333333333336,21.95833333333333,5.916666666666667
南京,2022-05-05,59.208333333333336,0.0,19.58333333333333,144.375,48.16666666666666,21.375,5.875
