city,date,AQI,CO,NO2,O3,PM10,PM2.5,SO2
武汉,2024-09-17,43.13636363636363,0.0,13.090909090909092,117.45454545454544,40.95454545454545,23.863636363636363,8.636363636363637
武汉,2024-09-18,37.13636363636363,0.0,15.318181818181818,94.8181818181818,34.09090909090909,20.454545454545453,8.5
武汉,2024-09-19,28.39130434782609,0.0,12.956521739130435,71.73913043478261,25.52173913043478,15.478260869565217,7.608695652173913
武汉,2024-09-20,31.25,0.0,10.0,52.958333333333336,31.20833333333333,17.25,10.166666666666666
武汉,2024-09-21,31.217391304347824,0.0,9.478260869565217,69.08695652173913,30.0,12.0,8.347826086956522
武汉,2024-09-22,32.208333333333336,0.0,11.083333333333334,101.33333333333331,23.041666666666668,9.125,9.375
武汉,2024-09-23,39.26086956521739,0.0,16.652173913043477,122.34782608695652,28.695652173913043,15.521739130434783,10.217391304347826
武汉,2024-09-24,61.869565217391305,0.0,26.0,134.34782608695653,44.60869565217392,27.695652173913043,10.695652173913045
武汉,2024-09-25,80.26086956521739,0.0,37.65217391304348,133.34782608695653,63.391304347826086,39.56521739130435,11.391304347826088
武汉,2024-09-26,68.91304347826087,0.0,34.17391304347826,121.0,60.43478260869565,38.21739130434783,10.91304347826087
武汉,2024-09-27,76.95454545454545,0.1363636363636363,41.81818181818182,110.27272727272728,68.9090909090909,45.04545454545455,10.863636363636363
武汉,2024-09-28,38.41176470588236,0.0,16.647058823529413,99.52941176470588,31.88235294117647,18.647058823529413,9.0
武汉,2024-09-29,45.391304347826086,0.0,19.39130434782609,116.8695652173913,38.08695652173913,20.782608695652176,10.217391304347826
武汉,2024-09-30,43.875,0.0,17.166666666666668,77.04166666666667,45.375,22.58333333333333,9.208333333333334
武汉,2024-10-01,26.63636363636364,0.0,10.909090909090908,83.04545454545455,17.772727272727273,6.318181818181818,8.727272727272727
武汉,2024-10-02,48.0,0.0,12.041666666666666,109.45833333333331,48.208333333333336,14.125,10.041666666666666
武汉,2024-10-03,41.6,0.0,15.95,114.9,34.5,19.15,10.2
武汉,2024-10-04,38.17391304347826,0.0,23.65217391304348,102.91304347826087,30.73913043478261,20.217391304347824,10.391304347826088
武汉,2024-10-05,48.85714285714285,0.0,28.80952380952381,104.57142857142856,43.0,29.857142857142858,10.714285714285714
武汉,2024-10-06,57.125,0.0,16.25,92.58333333333331,51.41666666666666,40.375,8.708333333333334
武汉,2024-10-07,25.227272727272727,0.0,14.272727272727272,80.86363636363636,15.5,12.272727272727272,7.772727272727272
