city,date,AQI,CO,NO2,O3,PM10,PM2.5,SO2
北京,2022-01-01,51.125,0.0416666666666666,35.75,30.70833333333333,56.833333333333336,25.25,3.7916666666666665
北京,2022-01-02,27.875,0.0,23.75,38.25,27.75,12.375,2.1666666666666665
北京,2022-01-03,49.125,0.0,39.375,21.291666666666668,50.583333333333336,23.5,2.458333333333333
北京,2022-01-04,51.958333333333336,0.4583333333333333,44.91666666666666,18.125,55.16666666666666,32.291666666666664,4.625
北京,2022-01-05,82.625,0.6666666666666666,50.91666666666666,10.875,73.08333333333333,61.0,2.833333333333333
北京,2022-01-06,78.79166666666667,0.625,47.79166666666666,18.375,64.04166666666667,57.958333333333336,3.208333333333333
北京,2022-01-07,111.375,1.0,61.875,8.416666666666666,89.16666666666667,84.0,3.25
北京,2022-01-08,78.20833333333333,0.4166666666666667,43.54166666666666,27.70833333333333,61.66666666666666,56.0,2.5416666666666665
北京,2022-01-09,65.33333333333333,0.1666666666666666,42.958333333333336,16.458333333333332,67.08333333333333,46.375,2.6666666666666665
北京,2022-01-10,36.208333333333336,0.0416666666666666,20.5,43.458333333333336,29.916666666666668,20.58333333333333,2.208333333333333
北京,2022-01-11,24.166666666666668,0.0,24.916666666666668,33.708333333333336,23.875,10.625,2.083333333333333
北京,2022-01-12,38.16666666666666,0.0,27.541666666666668,30.291666666666668,38.16666666666666,16.0,2.4166666666666665
北京,2022-01-13,22.95833333333333,0.0,21.08333333333333,39.125,21.666666666666668,9.791666666666666,2.083333333333333
北京,2022-01-14,89.875,0.25,50.0,14.125,79.95833333333333,63.75,3.375
北京,2022-01-15,73.70833333333333,0.375,31.625,36.875,62.04166666666666,46.875,2.833333333333333
北京,2022-01-16,24.041666666666668,0.0,23.83333333333333,36.79166666666666,22.625,9.625,2.2916666666666665
北京,2022-01-17,35.791666666666664,0.0,33.041666666666664,27.875,35.541666666666664,16.958333333333332,2.4166666666666665
北京,2022-01-18,67.58333333333333,0.2083333333333333,55.208333333333336,11.708333333333334,70.70833333333333,47.458333333333336,5.125
北京,2022-01-19,81.41666666666667,0.7083333333333334,42.79166666666666,15.916666666666666,78.70833333333333,59.375,6.125
北京,2022-01-20,54.0,0.0,23.791666666666668,36.29166666666666,43.5,37.333333333333336,2.625
北京,2022-01-21,78.70833333333333,0.1666666666666666,33.958333333333336,23.95833333333333,54.16666666666666,57.875,2.833333333333333
北京,2022-01-22,129.58333333333334,1.0,48.75,12.5,71.20833333333333,98.54166666666669,2.5
北京,2022-01-23,157.58333333333334,1.0833333333333333,45.208333333333336,13.583333333333334,73.41666666666667,119.66666666666669,2.2916666666666665
北京,2022-01-24,196.83333333333331,1.0,42.66666666666666,16.083333333333332,88.70833333333333,148.58333333333334,2.1666666666666665
北京,2022-01-25,100.04166666666669,0.4583333333333333,23.45833333333333,37.66666666666666,42.0,73.41666666666667,2.7916666666666665
北京,2022-01-26,18.20833333333333,0.0,15.041666666666666,49.29166666666666,13.958333333333334,10.75,2.583333333333333
北京,2022-01-27,21.20833333333333,0.0,16.041666666666668,46.833333333333336,18.20833333333333,13.916666666666666,2.75
北京,2022-01-28,23.58333333333333,0.0,15.958333333333334,48.79166666666666,20.83333333333333,14.75,2.7916666666666665
北京,2022-01-29,27.20833333333333,0.0,22.166666666666668,42.75,26.541666666666668,18.291666666666668,2.4166666666666665
北京,2022-01-30,115.95833333333331,0.4166666666666667,32.083333333333336,35.166666666666664,107.79166666666669,86.70833333333333,2.625
