city,date,AQI,CO,NO2,O3,PM10,PM2.5,SO2
上海,2022-01-01,34.708333333333336,0.0,52.083333333333336,35.25,34.375,17.291666666666668,5.208333333333333
上海,2022-01-02,95.375,0.6666666666666666,64.04166666666667,40.79166666666666,78.95833333333333,71.25,8.291666666666666
上海,2022-01-03,90.08333333333331,0.5833333333333334,75.33333333333333,35.625,69.08333333333333,66.95833333333333,6.166666666666667
上海,2022-01-04,67.70833333333333,0.375,60.04166666666666,57.5,47.91666666666666,49.04166666666666,5.458333333333333
上海,2022-01-05,26.375,0.0,29.875,66.125,17.666666666666668,14.791666666666666,4.416666666666667
上海,2022-01-06,28.125,0.0,24.5,62.125,25.25,12.708333333333334,4.458333333333333
上海,2022-01-07,41.25,0.0,38.41666666666666,50.333333333333336,35.458333333333336,27.08333333333333,4.75
上海,2022-01-08,45.5,0.0,46.91666666666666,41.208333333333336,37.04166666666666,32.041666666666664,5.125
上海,2022-01-09,80.25,0.4583333333333333,47.79166666666666,51.79166666666666,51.375,59.125,5.583333333333333
上海,2022-01-10,147.875,1.0,62.583333333333336,35.666666666666664,87.45833333333333,112.79166666666669,6.375
上海,2022-01-11,81.75,0.375,34.083333333333336,51.708333333333336,43.833333333333336,60.625,5.041666666666667
上海,2022-01-12,58.458333333333336,0.1666666666666666,58.41666666666666,37.333333333333336,49.04166666666666,41.75,5.625
上海,2022-01-13,79.5,0.5,56.375,31.83333333333333,58.833333333333336,58.708333333333336,5.666666666666667
上海,2022-01-14,33.333333333333336,0.0,40.41666666666666,42.16666666666666,30.58333333333333,20.125,4.875
上海,2022-01-15,92.375,0.4166666666666667,65.58333333333333,24.75,56.083333333333336,68.75,5.375
上海,2022-01-16,112.08333333333331,0.6666666666666666,58.16666666666666,45.333333333333336,73.29166666666667,84.625,5.75
上海,2022-01-17,36.458333333333336,0.0,47.25,40.375,36.083333333333336,16.958333333333332,4.833333333333333
上海,2022-01-18,51.833333333333336,0.0,41.125,63.833333333333336,45.125,36.16666666666666,5.0
上海,2022-01-19,50.91666666666666,0.0,54.708333333333336,47.125,41.625,35.916666666666664,5.125
上海,2022-01-20,47.208333333333336,0.0,24.95833333333333,70.58333333333333,36.66666666666666,32.375,4.25
上海,2022-01-21,23.041666666666668,0.0,26.916666666666668,61.04166666666666,22.5,12.541666666666666,4.458333333333333
上海,2022-01-22,28.291666666666668,0.0,51.708333333333336,30.291666666666668,17.0,18.416666666666668,4.416666666666667
上海,2022-01-23,23.541666666666668,0.0,34.875,45.16666666666666,11.041666666666666,13.166666666666666,4.25
上海,2022-01-24,70.29166666666667,0.5416666666666666,23.20833333333333,68.625,55.708333333333336,51.5,4.458333333333333
上海,2022-01-25,108.58333333333331,0.8333333333333334,39.333333333333336,48.91666666666666,81.20833333333333,81.83333333333333,5.375
上海,2022-01-26,62.375,0.0,33.666666666666664,62.75,42.91666666666666,44.958333333333336,4.625
上海,2022-01-27,49.0,0.0,22.916666666666668,75.5,37.625,34.333333333333336,4.0
上海,2022-01-28,27.125,0.0,18.916666666666668,65.20833333333333,26.0,15.708333333333334,4.541666666666667
上海,2022-01-29,33.5,0.0,19.70833333333333,64.45833333333333,27.20833333333333,22.75,4.666666666666667
上海,2022-01-30,33.625,0.0,21.541666666666668,65.70833333333333,28.541666666666668,23.625,4.791666666666667
上海,2022-01-31,81.375,0.0833333333333333,38.5,63.208333333333336,68.79166666666667,60.04166666666666,6.791666666666667
上海,2022-02-01,112.625,0.2083333333333333,21.83333333333333,76.79166666666667,108.33333333333331,82.75,6.583333333333333
上海,2022-02-02,36.958333333333336,0.0,14.916666666666666,77.625,32.625,24.45833333333333,4.958333333333333
上海,2022-02-03,24.0,0.0,16.0,74.70833333333333,16.291666666666668,13.083333333333334,5.0
上海,2022-02-04,36.0,0.0833333333333333,25.08333333333333,71.41666666666667,30.08333333333333,25.20833333333333,5.541666666666667
上海,2022-02-05,64.04166666666667,0.0,24.25,64.875,58.0,46.0,5.291666666666667
上海,2022-02-06,25.83333333333333,0.0,15.041666666666666,77.16666666666667,24.0,14.708333333333334,5.0
上海,2022-02-07,23.58333333333333,0.0,17.833333333333332,75.625,9.125,6.875,4.291666666666667
上海,2022-02-08,20.916666666666668,0.0,19.95833333333333,66.08333333333333,11.666666666666666,8.25,4.208333333333333
上海,2022-02-09,22.541666666666668,0.0,29.625,60.208333333333336,19.791666666666668,14.541666666666666,4.375
上海,2022-02-10,35.208333333333336,0.0,26.25,70.875,28.875,24.5,5.375
上海,2022-02-11,51.66666666666666,0.0,28.416666666666668,85.0,44.125,36.66666666666666,4.708333333333333
上海,2022-02-12,55.083333333333336,0.0,33.791666666666664,82.66666666666667,54.708333333333336,38.79166666666666,5.041666666666667
上海,2022-02-13,59.29166666666666,0.0,32.833333333333336,74.25,56.66666666666666,42.79166666666666,5.25
上海,2022-02-14,54.458333333333336,0.0,36.583333333333336,67.5,54.79166666666666,37.833333333333336,5.583333333333333
上海,2022-02-15,70.20833333333333,0.0,25.166666666666668,68.83333333333333,67.08333333333333,50.25,4.666666666666667
上海,2022-02-16,40.75,0.0,26.5,65.95833333333333,40.333333333333336,27.08333333333333,4.583333333333333
上海,2022-02-17,27.375,0.0,16.416666666666668,78.75,26.041666666666668,16.416666666666668,4.0
上海,2022-02-18,22.95833333333333,0.0,24.70833333333333,66.54166666666667,21.45833333333333,12.166666666666666,4.0
上海,2022-02-19,37.391304347826086,0.0,20.43478260869565,72.1304347826087,34.21739130434783,23.695652173913043,4.478260869565218
上海,2022-02-20,35.34782608695652,0.0,21.43478260869565,66.30434782608695,35.34782608695652,17.869565217391305,5.782608695652174
上海,2022-02-21,42.34782608695652,0.0,42.0,53.869565217391305,42.73913043478261,26.608695652173918,6.652173913043479
上海,2022-02-22,71.21739130434783,0.0,50.869565217391305,58.52173913043478,73.47826086956522,52.0,7.173913043478261
上海,2022-02-23,43.25,0.0,25.0,77.375,42.41666666666666,28.375,5.083333333333333
上海,2022-02-24,30.70833333333333,0.0,41.375,56.29166666666666,29.875,16.875,5.125
上海,2022-02-25,31.791666666666668,0.0,41.958333333333336,60.833333333333336,29.666666666666668,17.833333333333332,5.583333333333333
上海,2022-02-26,56.0,0.0,48.083333333333336,71.95833333333333,59.875,39.54166666666666,6.5
上海,2022-02-27,69.20833333333333,0.0,32.5,83.0,81.625,40.66666666666666,5.833333333333333
上海,2022-02-28,67.8695652173913,0.0,36.869565217391305,109.95652173913044,75.91304347826087,44.391304347826086,6.652173913043479
上海,2022-03-01,115.45833333333331,0.25,42.125,82.20833333333333,112.95833333333331,87.25,5.625
上海,2022-03-02,82.45833333333333,0.0,41.41666666666666,77.66666666666667,96.54166666666669,60.875,6.25
上海,2022-03-03,77.95833333333333,0.0,46.333333333333336,88.125,101.70833333333331,51.5,9.333333333333334
上海,2022-03-04,51.41666666666666,0.0,43.208333333333336,70.5,50.458333333333336,34.083333333333336,5.25
上海,2022-03-05,93.5,0.0,35.333333333333336,61.0,121.66666666666669,42.125,4.583333333333333
上海,2022-03-06,41.41666666666666,0.0,22.33333333333333,75.91666666666667,42.083333333333336,8.75,4.5
上海,2022-03-07,42.91666666666666,0.0,37.333333333333336,64.91666666666667,46.458333333333336,20.875,5.458333333333333
上海,2022-03-08,64.16666666666667,0.0,55.583333333333336,57.54166666666666,75.45833333333333,39.208333333333336,6.583333333333333
上海,2022-03-09,67.20833333333333,0.0,37.083333333333336,97.20833333333331,78.33333333333333,39.083333333333336,7.25
上海,2022-03-10,65.20833333333333,0.0,31.041666666666668,108.16666666666669,80.04166666666667,31.45833333333333,6.791666666666667
上海,2022-03-11,61.29166666666666,0.0,56.29166666666666,63.583333333333336,72.04166666666667,32.375,7.291666666666667
